"763735","C00499020","FREEDOMWORKS FOR AMERICA",66513.79,"20111102","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",7164.24,"20111103","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",2216.49,"20111109","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1820.5,"20111117","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",4775.62,"20111118","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",666.3,"20111118","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",3602.31,"20111122","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",491.52,"20111122","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",61.13,"20111122","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",22934.01,"20111130","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",53.83,"20111130","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1853.08,"20111201","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",19555.75,"20111215","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",5353.15,"20111215","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",28610.16,"20111219","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",3412.27,"20111222","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",261.57,"20111222","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1836.61,"20111228","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",800000.0,"20111230","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",16958.88,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",198.95,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",404.3,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",978.37,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",328.74,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1998.86,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",498.37,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",4580.92,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",13053.57,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",73245.48,"20111231","DC","20001","ORG"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111101","NH","03885","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",201.2,"20111107","CA","94102","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111109","TX","75014","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111101","MI","48763","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111107","FL","33040","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111101","CA","91319","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111103","NY","13323","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",500.0,"20111130","SC","29455","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111102","IA","52542","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110928","OK","73080","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",10000.0,"20110816","AZ","85250","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111003","FL","33755","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111111","SD","57101","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",50000.0,"20111129","SC","29901","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110923","PA","15686","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",201.2,"20111101","CA","91711","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111105","CA","90711","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","CA","90711","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",10000.0,"20110906","IL","60290","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",1000.0,"20111108","IN","46530","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",50000.0,"20111115","TX","78006","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111107","SC","29036","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20111109","GA","30006","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",250.0,"20110923","IN","46201","IND"
"763735","C00499020","FREEDOMWORKS FOR AMERICA",50.0,"20111012","IN","46201","IND"
